"","Day.x","Mouse_ID","Eotaxin..74.","G.CSF..54.","GM.CSF..73.","IFNg..34.","IL.10..56.","IL.12p40..76.","IL.12p70..78.","IL.13..37.","IL.17A..72.","IL.1b..19.","IL.2..36.","IL.3..18.","IL.4..39.","IL.5..52.","IL.6..38.","IL.9..33.","IL.1a..53.","KC..57.","MCP.1..51.","MIP.1B..75.","MIP.1a..77.","RANTES..55.","TNFa..21.","Severity","Sex","NK Cells","T cells","CD4+ T cells","Effector CD4 T cells","Tregs","Th1","Th17","CD8+ T cells","Effector CD8+ T cells","CD11b+ ccr2+","CCR2+ Ly6cHi","CCR2+ Ly6cLo","Neutrophils","Interstitial Macs","Avleolar Mac","DCs","Day_0_BW"
"40",4,41,2860.614525,0,0,0,0,1095.530726,0,0,11.7318436,42.7374302,255.027933,0,0,120.9497207,0,0,84.0782123,22.3463687,3203.631285,0,60.6145251,871.5083799,0,"mild","Male",1.59225283216833,34.1178805881269,8.05413376058075,0.013469636603383,0.189992768931929,0.280735583944193,0.463639070453289,13.0095421741411,0.0879071020431312,7.88957228038875,4.93168693365886,2.8808864265928,20.3756044884736,4.80679844124137,3.38325742992629,2.34189398563313,11.4
"41",4,42,32181.29496,0,944.9640288,961.5107914,733.4532374,4169.064748,4155.035971,6101.079137,511.5107914,161.8705036,1021.942446,440.2877698,41.0071942,334.1726619,507.1942446,1264.028777,1325.539568,1305.035971,7781.654676,3393.165468,291.7266187,23883.45324,3304.316547,"mild","Male",1.01430429128739,33.5934113567404,7.75032509752926,0,0.104031209362809,0.156046814044213,0.329432162982228,15.9254442999567,0.0433463372345037,8.49909584086799,4.64831868212274,3.74311427944266,16.9354754413655,7.1726473570331,2.46370297588561,2.97379506423188,14.9
"42",4,43,217582.8402,77860.35503,4231.360947,2026.035503,3681.656805,72320.71006,16491.12426,8928.402367,551.4792899,1196.449704,565.6804734,536.0946746,352.6627219,3662.721893,19707.10059,2735.502959,4872.189349,145769.8225,1255317.16,426111.8343,76085.2071,259797.6331,7144.970414,"mild","Male",1.2257148771328,19.3354427260451,3.98024662152172,0.00591418517313777,0.0256281357502637,0.0689988270199407,0.206996481059822,7.35626065785453,0.0473134813851022,13.1522031878688,10.4279056860937,2.56025202608405,39.9944502028124,8.9841422706832,0.535392199270365,0.258718486537661,14.7
"43",4,44,57217.98246,0,880.7017544,871.9298246,406.5789474,2133.77193,3918.859649,4023.684211,427.6315789,110.5263158,1202.631579,188.5964912,50,349.122807,254.8245614,1561.842105,1095.614035,1332.45614,12088.59649,5040.350877,474.5614035,25835.96491,2240.350877,"mild","Male",2.08325266214908,22.2389157792836,6.71403678606002,0.00271055179090029,0.142497579864472,0.085188770571152,0.762826718296225,13.4257502420136,0.0143272023233301,16.8293876465083,11.2137322254054,5.45649767439651,6.38863946256942,13.5573894328758,1.16161400208093,1.75501109353249,13.3
"44",4,45,38068.16609,0,221.4532872,711.7647059,101.384083,2609.342561,1947.404844,3054.67128,275.7785467,58.1314879,532.5259516,163.3217993,5.1903114,149.8269896,180.2768166,865.7439446,812.1107266,1082.00692,7735.640138,2604.49827,344.6366782,17535.64014,1294.809689,"mild","Male",2.58214754393639,22.4974054156052,7.55002616027241,0.0047174261722804,0.155246206760501,0.154817349835748,0.649289384075685,9.59524483441834,0.0124368508178302,9.86865769811825,6.96946651182389,2.82057079432289,11.77815689136,13.1316608943198,0.735331901380225,0.497415290381592,14.8
"45",5,46,36837.80161,2312.064343,808.0428954,500,569.1689008,12040.75067,2796.246649,1545.576408,213.6729223,94.1018767,175.0670241,119.0348525,34.8525469,208.310992,982.0375335,510.7238606,806.9705094,4792.761394,60571.31367,27826.00536,7013.941019,144023.3244,937.8016086,"severe","Male",0.769494949494949,25.8846464646465,4.35757575757576,0.0995959595959596,0.198989898989899,0.130707070707071,0.113939393939394,5.41838383838384,0.0557575757575758,9.82822464513475,9.53404649249126,0.276349173695399,15.053829801824,8.06967016388946,0.286635123088528,0.123774257697319,12.1
"46",5,47,30714.67066,0,517.6646707,898.8023952,303.5928144,1750.299401,3010.778443,3944.311377,272.4550898,84.7305389,985.3293413,128.742515,17.6646707,300.8982036,266.4670659,1287.125749,1172.45509,1068.562874,5944.311377,3103.293413,408.6826347,36795.80838,1604.790419,"mild","Male",5.13344201065537,17.3574547021679,6.36761665636106,0,0.0252955835784819,0.0315414066842799,0.269194975859894,7.9371920028481,0,14.0432067578764,8.27193177454884,5.6225370329204,4.8234747286947,10.2055251298426,0.549279550552715,1.57912818543742,13.8
"47",5,48,18182.61965,0,435.5163728,666.2468514,266.4987406,1607.304786,2187.90932,2738.790932,215.6171285,61.7128463,636.0201511,136.5239295,20.6549118,186.1460957,283.8790932,949.1183879,801.0075567,847.1032746,6267.002519,4219.899244,653.9042821,52767.00252,1160.453401,"mild","Male",1.54002521216649,17.1668995140732,3.66689771833485,0.00251403369523447,0.0668014667590873,0.0894277700161976,0.471560891691837,9.38488778431027,0.00502806739046894,11.304237333476,6.95220961960302,4.21961104274785,5.18531646246857,7.72296827350061,0.935945107270879,1.8752340698732,14
"48",5,49,31223.25581,5374.127907,1200.872093,1511.627907,9773.837209,45914.24419,5714.825581,3450.290698,252.0348837,382.5581395,545.0581395,285.1744186,104.3604651,747.6744186,6513.081395,1075.290698,962.2093023,11368.31395,736449.7093,316591.8605,105916.5698,811635.7558,2922.093023,"severe","Male",0.504020979020979,39.8895104895105,4.71223776223776,0.0928321678321678,0.27972027972028,0.151223776223776,0.328321678321678,8.81416083916084,0.0708041958041958,19.658237019551,0.241320073389349,19.3058980262005,6.82123616645826,23.6332986642671,0.234308352128642,0.150752007105211,11.8
"49",5,50,25518.07229,0,138.1526104,915.2610442,59.8393574,2445.381526,2611.646586,3891.164659,41.7670683,73.8955823,405.2208835,96.7871486,36.1445783,464.2570281,285.1405622,1115.261044,780.3212851,2806.425703,14019.27711,5666.26506,1625.301205,33848.59438,995.9839357,"severe","Male",1.90456730769231,21.0302884615385,2.92644230769231,0.0389423076923077,0.0836538461538462,0.065625,0.269471153846154,8.5125,0.0754807692307692,10.9997807017544,10.2826754385965,0.650657894736842,16.2078947368421,4.61622807017544,0.221271929824561,4.48552631578947,7.3
"50",5,51,48103.67647,6082.352941,802.6960784,767.8921569,662.5,11422.79412,3167.156863,3069.852941,224.2647059,137.9901961,466.9117647,167.8921569,65.4411765,466.6666667,1812.009804,1224.019608,690.9313725,7169.117647,90386.76471,21677.69608,7131.127451,113268.8725,1563.480392,"severe","Male",0.440542468383676,26.3643582301139,4.31929010753364,0.00942096928315396,0.137725598568013,0.05787166845366,0.234178379324113,8.0647983239647,0.00807511652841768,11.6289205551097,10.1088002211084,1.45261848700191,14.0425102182914,9.53157970267297,0.339635277421961,0.633029132096331,9.1
"51",5,52,38893.93939,0,295.5922865,612.3966942,243.2506887,2709.917355,2444.077135,2141.322314,209.3663912,63.0853994,701.1019284,88.4297521,33.6088154,98.0716253,201.9283747,974.3801653,836.6391185,893.9393939,6355.096419,2801.652893,268.8705234,16009.36639,1064.738292,"mild","Male",1.22204650974191,22.3785049571194,5.67686474869736,0.00405490339192669,0.0724813981306895,0.0643715913468362,0.206800072988261,12.8976339638708,0,10.7531816207623,7.85141236919093,2.80179301641413,7.14748133640364,8.35784936367585,0.91125879913791,2.0503322980603,13
"52",5,53,918.9922481,0,0,76.3565891,0,24.8062016,0,907.751938,0,0,0,0,0,0,0,111.2403101,0,157.751938,0,0,33.3333333,2536.434109,0,"mild","Male",1.46652008436449,18.1087895607908,3.95652719440279,0.00209118773488519,0.0337577448631467,0.0236005472937043,0.190298083874553,12.6161356045624,0.00298741104983599,6.6315134663477,3.99043098157588,2.57052558626938,4.68598005202006,9.39659239404984,0.66256685161759,0.159066143961123,11.3
"53",5,54,43930.50193,0,667.5675676,869.1119691,657.1428571,6307.335907,3401.544402,4455.212355,435.5212355,109.2664093,530.8880309,198.4555985,59.0733591,255.984556,412.7413127,1072.200772,638.996139,4255.212355,19264.47876,8271.042471,1264.478764,103483.7838,1972.200772,"mild","Male",0.523843930635838,20.8096590909091,3.11145231213873,0.00246321597477667,0.0718437992643195,0.0431062795585917,0.0915495270625328,8.39258736205991,0.00164214398318445,10.0862063191174,9.39762748420891,0.640351523514163,12.8277950071336,8.01779051931437,0.491650646714849,0.159418057109175,11.5
"54",5,55,34690.49587,0,518.1818182,815.7024793,364.8760331,2596.694215,2893.38843,3933.057851,411.9834711,104.1322314,614.8760331,200.8264463,53.7190083,273.9669421,215.2892562,1033.884298,763.2231405,1401.652893,12713.22314,6369.421488,1041.735537,102423.5537,1597.107438,"mild","Male",1.36072169053536,15.2528525724643,4.34716939680622,0.010984635241456,0.0552664460585756,0.0906232407420121,0.257795658322921,7.69302063738346,0.00652212717461451,7.17506378765376,6.51624205034464,0.61578887238661,6.3403023725199,6.38752427739061,0.522487528085609,0.140904070985186,11.3
"55",5,56,41847.51958,4665.274151,488.772846,451.4360313,172.3237598,4655.874674,2462.924282,2213.83812,163.7075718,77.8067885,255.0913838,105.2219321,19.5822454,222.7154047,1487.467363,665.2741514,573.6292428,6993.994778,40867.88512,10869.97389,2218.276762,60409.39948,1041.253264,"severe","Male",1.30844493893798,29.1338553080164,3.33219315819742,0.0206735052116027,0.108253990926211,0.0984810611898166,0.274393796444909,8.93057836949944,0.0541269954631053,13.2955858562514,11.890455280795,1.34504275479547,12.0291194823203,8.49780448347585,0.543101455974116,2.04067483244742,15.5
"56",5,57,12133.04348,255.942029,185.5072464,588.115942,0,1180,0,2355.652174,62.8985507,53.3333333,292.4637681,132.7536232,8.4057971,170.1449275,0,366.6666667,176.2318841,5237.391304,60103.76812,9683.768116,808.4057971,99256.52174,735.942029,"severe","Male",1.09991699677431,13.6433445826727,3.70283851150862,0.00795240485693127,0.126244427103784,0.0342947459455161,0.218194108262052,3.13921181727362,0.00497025303558204,7.09555430500844,6.44501969611705,0.619471018570625,11.3544175576815,10.0893640967923,0.616769836803602,1.09172763083849,10.3
"57",5,58,38407.76699,0,276.1165049,276.1165049,0,1761.941748,1105.048544,971.4563107,124.8543689,32.6213592,131.0679612,46.7961165,29.7087379,31.2621359,119.8058252,298.8349515,302.7184466,736.1165049,6046.796117,2548.15534,410.4854369,32929.70874,562.1359223,"mild","Male",1.36832382330949,18.4987624306741,4.03259665636359,0,0.0407858065393243,0.050782327749943,0.351477685765354,10.0940872576343,0,10.2729036430265,7.25199396421643,2.90536753610692,5.22483293813322,8.5324423367105,0.578572968312136,0.179780125026945,13.6
"58",5,59,32145.61404,0,921.754386,606.6666667,86.3157895,2747.368421,2084.561404,2851.578947,236.8421053,64.5614035,182.8070175,210.1754386,45.6140351,131.5789474,249.122807,676.4912281,643.5087719,1138.596491,11786.66667,3946.666667,799.2982456,78050.87719,1227.368421,"mild","Male",0.950897466084657,7.55284273061528,1.99326221224031,0.00633931644056438,0.0289797322997229,0.0217347992247922,0.0208291825904258,3.89415152777526,0.00090561663436634,6.37829691032404,4.56186887716654,1.73082140165787,5.34378296910324,7.5490580256217,0.619140919366993,0.951921627731726,13.3
"59",5,60,46830.76923,2397.202797,997.2027972,757.6923077,1259.090909,5940.909091,4474.475524,3684.265734,295.4545455,109.4405594,591.6083916,160.1398601,56.2937063,463.2867133,1479.72028,938.8111888,791.958042,9350.699301,95406.99301,33404.54545,9973.076923,138030.7692,1918.181818,"severe","Male",1.23882575757576,36.3367424242424,2.51420454545455,0.0727272727272727,0.323484848484848,0.509659090909091,0.148674242424242,12.1075757575758,0.134090909090909,12.6475586789766,12.2598104512119,0.35329873072742,8.26787928896238,13.3112856552294,0.183730650865831,0.305834979253747,11.3
"60",8,62,9687.837838,8450,651.6891892,2038.513514,37138.51351,17864.86486,4495.439189,1722.972973,121.1148649,272.972973,519.5945946,196.2837838,56.4189189,305.9121622,3245.945946,589.6959459,1071.959459,8232.939189,0,409469.9324,0,547724.6622,2305.236486,"severe","Male",3.52459889767491,20.9018788604787,4.65340045009993,0.129476379440055,0.365827276572525,2.38643371681159,0.114623727434463,7.3898401402607,0.0287366527934287,22.7219468548948,22.5856045220207,0.11823436678928,8.92687222166991,4.49894192668759,0.0149124426581074,1.14896820099132,18
"61",8,63,17502.47934,106.1983471,221.6942149,195.2479339,79.9586777,3269.008264,1459.504132,573.9669421,105.9917355,25.2066116,19.6280992,58.0578512,28.3057851,25.2066116,170.661157,242.3553719,545.661157,1328.099174,4882.644628,4285.950413,611.7768595,80529.75207,427.6859504,"severe","Male",1.2820987654321,14.5308641975309,4.41625514403292,0.0454732510288066,0.0905349794238683,0.277777777777778,0.181893004115226,6.81008230452675,0.0088477366255144,9.25755555555556,7.58066666666667,1.56888888888889,6.388,11.3942222222222,0.255111111111111,0.152888888888889,18.2
"62",8,64,22539.54802,0,0,555.3672316,26.5536723,9441.242938,2720.338983,3572.316384,423.1638418,68.9265537,177.9661017,181.3559322,16.3841808,266.6666667,466.6666667,521.4689266,686.440678,1483.050847,12953.10734,8031.638418,1224.293785,40123.72881,1434.463277,"mild","Male",6.47274350170241,13.8841499845236,3.28604026749016,0.00503883502134307,0.00503883502134307,0.0676643560008926,0.0993370332779061,8.46380316870739,0,7.04405659095194,5.48592021675369,1.51955561985681,4.75551639024433,5.22550012494903,0.857106531107925,1.97550998934645,12.5
"63",8,65,23653.80282,0,445.0704225,349.0140845,55.4929577,3464.507042,1462.253521,1244.507042,154.6478873,34.3661972,108.4507042,98.028169,23.0985915,56.3380282,245.6338028,343.3802817,416.056338,1071.830986,6093.802817,5891.549296,988.7323944,147627.8873,616.056338,"mild","Male",4.08415345787653,11.6108269793155,1.42815174863461,0,0.0013353452535153,0.00867974414784943,0.0534138101406118,8.53152082470923,0,12.6797530007048,6.95711174929782,5.54906849286248,7.62825974900327,8.16002356381692,1.12191119386499,1.27444483016169,13.5
"64",8,66,39238.00475,1162.945368,581.9477435,309.7387173,563.6579572,15104.98812,1024.703088,1234.204276,50.3562945,151.7814727,83.1353919,125.415677,51.7814727,229.6912114,1636.104513,213.7767221,311.6389549,4400.23753,36919.95249,14536.10451,2203.562945,102508.3135,631.1163895,"severe","Male",0.814333333333333,29.5055,1.96866666666667,0.0188333333333333,0.123,0.268333333333333,0.0585,18.8028333333333,0.0336666666666667,10.161252446184,8.19099804305284,1.85929549902153,13.2610567514677,6.88649706457926,0.0939334637964775,7.26849315068493,11.9
"65",8,67,11375.18072,0,154.2168675,147.9518072,23.8554217,4589.39759,1491.807229,669.3975904,112.5301205,31.3253012,10.1204819,58.0722892,21.686747,19.7590361,215.9036145,227.7108434,289.6385542,1442.409639,3122.168675,2015.903614,257.5903614,47384.81928,471.0843373,"mild","Male",0.603933703418418,34.4803314829079,3.34006215304523,0.0368535684878748,0.0484740630561237,0.441246779462934,0.0458179500119525,22.2871125395097,0.0332014130521395,10.3232443715521,7.70896078723722,2.48635753690174,9.40539734605636,8.82391531236022,0.30326524526614,2.62263306992694,16.2
"66",8,68,23982.87462,0,105.1987768,198.7767584,0,1712.844037,1166.055046,716.2079511,177.3700306,23.2415902,29.0519878,58.1039755,37.3088685,25.0764526,122.0183486,233.3333333,333.6391437,744.0366972,6436.391437,2625.688073,321.4067278,51642.20183,423.853211,"mild","Male",1.76000367265194,16.7283557422487,3.2416891903524,0,0.00860777798819013,0.0327095563551225,0.133707484749887,11.4271122052553,0,7.76764527985856,1.55709610881062,6.03142108283317,3.67406442407606,6.72932272522837,1.03444532328355,1.12362164425627,16.6
"67",8,69,38248.07018,4511.578947,1038.947368,928.0701754,2998.245614,24671.22807,3747.017544,1823.157895,203.5087719,271.5789474,493.3333333,136.4912281,92.2807018,272.6315789,1637.54386,764.9122807,631.2280702,11671.92982,96152.63158,103906.3158,20397.54386,386808.4211,1572.631579,"severe","Male",1.20500667923216,15.732336633301,2.32034695408714,0.0393434223287646,0.0443757205336066,0.174300510549527,0.047578092118506,10.0934177539481,0.0205866744743536,6.03630070622128,5.22748822532759,0.750262954730335,14.04152353121,5.57049518391287,0.491194254892512,2.52125658682169,10.9
"68",8,70,46125.56391,0,129.3233083,441.3533835,0,2197.744361,1763.157895,2720.300752,251.8796992,77.8195489,237.2180451,90.6015038,19.5488722,148.4962406,275.5639098,578.5714286,508.6466165,903.7593985,6164.661654,3117.293233,532.3308271,117328.1955,1269.548872,"mild","Male",0.837993868463325,32.1175976133935,4.07032960232679,0.0131500576281937,0.0239795168514121,0.392696818975275,0.0520845419783359,19.0714512248892,0.00464119680995073,7.68714637472654,5.37401187775215,2.19423214358161,3.93282797232478,5.83464146727377,0.294603206306506,3.79613707787324,14.9
"69",8,71,24024,917.5384615,532,482.4615385,1502.461538,11842.15385,2269.538462,985.2307692,137.2307692,145.2307692,67.6923077,115.3846154,35.0769231,378.7692308,779.6923077,396.3076923,460.6153846,2702.769231,36203.38462,145032.6154,30544.92308,245650.1538,601.5384615,"severe","Male",1.79349315068493,42.4861301369863,2.80753424657534,0.0205479452054795,0.0585616438356164,0.289897260273973,0.0573630136986301,26.5056506849315,0.0186643835616438,13.5991319444444,8.49166666666667,4.81388888888889,8.27552083333333,9.87795138888889,0.0944444444444444,4.80520833333333,13
"70",8,72,34841.16505,0,363.4951456,388.7378641,255.9223301,13111.26214,1613.980583,780.776699,87.5728155,44.4660194,40.3883495,72.815534,33.7864078,91.6504854,266.407767,360.9708738,309.5145631,2685.631068,21922.3301,8135.728155,1601.359223,340094.5631,515.9223301,"severe","Male",0.669834710743802,17.0371900826446,1.14194214876033,0.0111570247933884,0.0121900826446281,0.0520661157024793,0.0326446280991736,8.88904958677686,0.00413223140495868,11.1617067833698,10.0562363238512,1.0363238512035,6.09234135667396,20.8846827133479,0.137855579868709,3.68512035010941,15.9
"71",8,73,44411.22449,0,0,229.2517007,0,903.4013605,1829.251701,871.0884354,169.047619,36.3945578,0,39.1156463,5.1020408,0,58.1632653,159.1836735,507.1428571,636.7346939,7701.360544,2820.408163,366.3265306,21065.64626,586.7346939,"mild","Male",0.642754911740469,22.5571409983953,5.28256061066054,0.00607190874788567,0.0208179728498937,0.021685388385306,0.151797718697142,11.9755388819014,0.0147460641020081,11.2131508108463,4.1034731796993,6.85115882082595,14.2316656818331,9.37069135316132,2.84370691353161,0.871577703368131,9.4
"72",8,74,63177.33333,0,476.8888889,895.5555556,151.1111111,4160.444444,3804.888889,3295.555556,433.3333333,78.2222222,994.2222222,142.6666667,23.1111111,226.6666667,382.6666667,1112,1037.333333,1711.111111,7648.444444,5477.333333,994.2222222,52248,2103.111111,"mild","Male",0.795070798033059,20.1220451448546,2.77149120208543,0.00177735647846436,0.0118490431897624,0.0361395817287754,0.063392381065229,13.8580484625866,0.00592452159488121,8.57871618905625,4.24989219963896,4.18338485825166,7.20983431632646,12.416409042075,0.795164697026172,0.536443830530524,8.8
"73",8,75,11081.13208,0,596.2264151,546.7924528,163.3962264,7873.207547,2995.471698,1815.09434,211.3207547,86.4150943,392.4528302,121.1320755,19.6226415,104.9056604,487.1698113,667.1698113,521.1320755,1992.075472,8598.113208,8490.188679,2507.54717,87545.28302,1412.075472,"severe","Male",1.95631067961165,22.7754854368932,1.24441747572816,0.00970873786407767,0.0305825242718447,0.128398058252427,0.0237864077669903,9.72669902912621,0.00703883495145631,19.8857142857143,17.1117760617761,2.51795366795367,5.3515444015444,12.5658301158301,0.0677606177606178,4.21660231660232,8.2
"74",0,76,2897.31343283582,0,0,234.925373134328,21.7910447761194,631.641791044776,1629.55223880597,309.253731343284,30.4477611940298,13.134328358209,310.746268656716,23.5820895522388,17.6119402985075,59.7014925373134,361.492537313433,216.417910447761,279.701492537313,285.373134328358,3271.34328358209,858.805970149254,160.89552238806,2040.59701492537,276.417910447761,"severe","Female",4.35046785757686,38.969035177566,27.3023974445775,0.00983745059574443,0.548003865539411,0.605871221984966,0.2395708556846,10.6875220619296,0.00115734712891111,4.8126288555605,2.57508994623439,2.18700731697457,6.01460699896242,5.77744539219253,2.5535298001644,1.90874668175877,9.5
"75",0,77,3728.08398950131,44.6194225721785,0,215.748031496063,65.8792650918635,927.034120734908,1643.04461942257,361.942257217848,50.1312335958005,34.9081364829396,287.926509186352,20.7349081364829,21.5223097112861,41.994750656168,223.359580052493,0,215.223097112861,486.351706036745,4418.89763779528,973.228346456693,149.081364829396,7883.20209973753,329.396325459318,"severe","Female",8.41486883419427,16.7147776764914,9.58219386204801,0.00405145345892839,0.082548364225666,0.0769776157196394,0.18332826901651,6.72541274182113,0.0010128633647321,11.4706788473992,6.53760790699721,4.81926953328848,7.24242214663406,8.19495878628599,3.16191865399971,2.20309464378902,10.6
"76",0,78,2432.69841269841,53.968253968254,0,282.539682539683,150.47619047619,1070.79365079365,1941.26984126984,743.809523809524,90.4761904761905,13.968253968254,365.714285714286,25.0793650793651,40.3174603174603,50.7936507936508,364.761904761905,0,289.206349206349,529.52380952381,4101.5873015873,841.904761904762,134.603174603175,4070.15873015873,501.269841269841,"mild","Female",5.74278827596264,22.711247973512,15.0127379247047,0.0120088179034319,0.343966855662587,0.216158722261775,0.243607448898191,7.20529074205917,0.000857772707387996,7.26085286208221,3.20661102982647,3.89403388888435,12.9196262904505,6.26200537840953,1.87999117221537,1.59799249638306,11.3
"77",0,79,2717.66467065868,50.8982035928144,0,194.311377245509,120.658682634731,1757.78443113772,1917.96407185629,412.874251497006,68.562874251497,22.1556886227545,157.185628742515,17.9640718562874,44.6107784431138,35.6287425149701,330.538922155689,0,116.167664670659,382.335329341317,3868.26347305389,1335.02994011976,218.862275449102,6751.19760479042,277.245508982036,"mild","Female",6.64174165293679,25.7375410136172,15.3098728401842,0.0147860250939969,0.498500274597609,0.366130145184685,0.378803880979539,9.61514088969625,0.00633686789742723,3.78009689287145,2.66091137580592,1.08549156740611,6.12592430699741,3.93217498998288,2.87764543037191,1.48799766874294,10.5
"78",0,81,2690.9626719057,33.3988212180747,0,273.084479371316,0,1241.45383104126,1115.52062868369,580.353634577603,26.5225933202358,43.0255402750491,372.888015717092,11.7878192534381,20.6286836935167,23.3791748526523,126.522593320236,408.055009823183,248.722986247544,450.49115913556,3600.7858546169,649.115913555992,90.3732809430255,4265.61886051081,404.322200392927,"severe","Female",6.88527390991299,21.6028214734633,11.7221727298244,0.0274581111260266,0.263597866809856,0.269089489035061,0.179392992690041,9.17894145930708,0.000610180247245036,5.34146758930973,3.92877228158545,1.36256938161723,5.58781817737242,8.55136073550627,2.1578599897303,1.3564564637993,16
